Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
1180.0,10C,GALT FIELD,Galt Airport,Airport,AGL,MC HENRY,GREENWOOD/WONDER LAKE,IL,Public Use,42.402889,-88.375111,Yes
1630.0,DET,COLEMAN A. YOUNG MUNI,Coleman A Young Int'l Airport,Airport,AGL,WAYNE,DETROIT,MI,Public Use,42.409327,-83.010182,Yes
2745.0,4S1,GOLD BEACH MUNI,Gold Beach Municipal Airport,Airport,ANM,CURRY,GOLD BEACH,OR,Public Use,42.415298,-124.424922,Yes
1231.0,UGN,WAUKEGAN RGNL,Waukegan Regional Airport,Airport,AGL,LAKE,CHICAGO/WAUKEGAN,IL,Public Use,42.42216,-87.867907,Yes
1110.0,U58,DOWNEY/HYDE MEMORIAL/,Downey (Hyde Memorial) Airport,Airport,ANM,BANNOCK,DOWNEY,ID,Public Use,42.424222,-112.109556,Yes
1551.0,3B3,STERLING,Sterling Airport,Airport,ANE,WORCESTER,STERLING,MA,Public Use,42.425917,-71.792861,Yes
1546.0,PSF,PITTSFIELD MUNI,Pittsfield Municipal Airport,Airport,ANE,BERKSHIRE,PITTSFIELD,MA,Public Use,42.426833,-73.292917,Yes
1086.0,EBS,WEBSTER CITY MUNI,Webster City Municipal Airport,Airport,ACE,HAMILTON,WEBSTER CITY,IA,Public Use,42.4365,-93.869056,Yes
1032.0,IIB,INDEPENDENCE MUNI,Independence Municipal Airport,Airport,ACE,BUCHANAN,INDEPENDENCE,IA,Public Use,42.456878,-91.947664,Yes
1541.0,6B6,MINUTE MAN AIR FIELD,Minute Man Air Field,Airport,ANE,MIDDLESEX,STOW,MA,Public Use,42.460639,-71.517778,Yes
1707.0,61D,PLAINWELL MUNI,Otsego Plainwell Municipal Airport,Airport,AGL,ALLEGAN,PLAINWELL,MI,Public Use,42.467793,-85.648046,Yes
2290.0,ONL,THE O'NEILL MUNI-JOHN L BAKER FIELD,The Oneill Municipal Airport,Airport,ACE,HOLT,O'NEILL,NE,Public Use,42.469347,-98.68779,Yes
1535.0,BED,LAURENCE G HANSCOM FLD,Hanscom Field,Airport,ANE,MIDDLESEX,BEDFORD,MA,Federalized/Commercial,42.469944,-71.289,Yes
2248.0,6K3,CREIGHTON MUNI,Creighton Municipal Airport,Airport,ACE,KNOX,CREIGHTON,NE,Public Use,42.471278,-97.88475,Yes
1034.0,IFA,IOWA FALLS MUNI,Iowa Falls Municipal Airport,Airport,ACE,HARDIN,IOWA FALLS,IA,Public Use,42.471358,-93.270719,Yes
1123.0,TWF,JOSLIN FIELD - MAGIC VALLEY RGNL,Magic Valley Regional Airport,Airport,ANM,TWIN FALLS,TWIN FALLS,ID,Federalized/Commercial,42.481806,-114.48775,Yes
1043.0,C27,MANCHESTER MUNI,Manchester Municipal Airport,Airport,ACE,DELAWARE,MANCHESTER,IA,Public Use,42.490306,-91.497833,Yes
2457.0,ITH,ITHACA TOMPKINS RGNL,Ithaca Tompkins Regional Airport,Airport,AEA,TOMPKINS,ITHACA,NY,Federalized/Commercial,42.491361,-76.458722,Yes
2436.0,DKK,CHAUTAUQUA COUNTY/DUNKIRK,Chautauqua County-Dunkirk Airport,Airport,AEA,CHAUTAUQUA,DUNKIRK,NY,Public Use,42.493361,-79.272028,Yes
1699.0,Y47,OAKLAND SOUTHWEST,Oakland Southwest Airport,Airport,AGL,OAKLAND,NEW HUDSON,MI,Public Use,42.503117,-83.623717,Yes
2747.0,3S8,GRANTS PASS,Grants Pass Airport,Airport,ANM,JOSEPHINE,GRANTS PASS,OR,Public Use,42.510117,-123.387989,Yes
3636.0,5K6,WESTOSHA,Westosha Airport,Airport,AGL,KENOSHA,WILMOT,WI,Public Use,42.514139,-88.205167,Yes
2473.0,N66,ONEONTA MUNI,Oneonta Municipal Airport,Airport,AEA,OTSEGO,ONEONTA,NY,Public Use,42.524778,-75.064472,Yes
1705.0,35D,PADGHAM FIELD,Padgham Field,Airport,AGL,ALLEGAN,ALLEGAN,MI,Public Use,42.530468,-85.823748,Yes
1100.0,BYI,BURLEY MUNI,Burley Municipal Airport,Airport,ANM,CASSIA,BURLEY,ID,Public Use,42.542611,-113.771528,Yes
1700.0,VLL,OAKLAND/TROY,Oakland/Troy Airport,Airport,AGL,OAKLAND,TROY,MI,Public Use,42.542944,-83.177889,Yes
986.0,4C7,ACKLEY MUNI,Ackley Municipal Airport,Airport,ACE,HARDIN,ACKLEY,IA,Public Use,42.547444,-93.033417,Yes
1530.0,GDM,GARDNER MUNI,Gardner Municipal Airport,Airport,ANE,WORCESTER,GARDNER,MA,Public Use,42.549889,-72.016028,Yes
1022.0,FOD,FORT DODGE RGNL,Fort Dodge Regional Airport,Airport,ACE,WEBSTER,FORT DODGE,IA,Public Use,42.551194,-94.191833,Yes
1529.0,FIT,FITCHBURG MUNI,Fitchburg Municipal Airport,Airport,ANE,WORCESTER,FITCHBURG,MA,Public Use,42.554111,-71.758972,Yes
1083.0,ALO,WATERLOO RGNL,Waterloo Municipal Airport,Airport,ACE,BLACK HAWK,WATERLOO,IA,Federalized/Commercial,42.557083,-92.400333,Yes
2492.0,4B0,SOUTH ALBANY,South Albany Airport,Airport,AEA,ALBANY,SOUTH BETHLEHEM,NY,Public Use,42.560722,-73.833944,Yes
1690.0,TEW,MASON JEWETT FIELD,Mason Jewitt Field,Airport,AGL,INGHAM,MASON,MI,Public Use,42.565778,-84.423194,Yes
2466.0,OIC,LT WARREN EATON,Lt Warren Eaton Airport,Airport,AEA,CHENANGO,NORWICH,NY,Public Use,42.566554,-75.524112,Yes
1621.0,45G,BRIGHTON,Brighton Airport,Airport,AGL,LIVINGSTON,BRIGHTON,MI,Public Use,42.569814,-83.778528,Yes
1545.0,ORE,ORANGE MUNI,Orange Municipal Airport,Airport,ANE,FRANKLIN,ORANGE,MA,Public Use,42.57,-72.2885,Yes
2440.0,DSV,DANSVILLE MUNI,Dansville Municipal Airport,Airport,AEA,LIVINGSTON,DANSVILLE,NY,Public Use,42.570691,-77.712973,Yes
2284.0,RBE,ROCK COUNTY,Rock County Airport,Airport,ACE,ROCK,BASSETT,NE,Public Use,42.571139,-99.569528,Yes
1640.0,FPK,FITCH H BEACH,Fitch H Beach Airport,Airport,AGL,EATON,CHARLOTTE,MI,Public Use,42.574083,-84.812111,Yes
1117.0,U94,HAZELTON MUNI,Hazelton Municipal Airport,Airport,ANM,JEROME,HAZELTON,ID,Public Use,42.576222,-114.136,Yes
2782.0,REO,ROME STATE,Rome State Airport,Airport,ANM,MALHEUR,ROME,OR,Public Use,42.57766,-117.88543,Yes
2229.0,ANW,AINSWORTH RGNL,Ainsworth Municipal Airport,Airport,ACE,BROWN,AINSWORTH,NE,Public Use,42.579228,-99.992967,Yes
2237.0,84Y,BLOOMFIELD MUNI,Bloomfield Municipal Airport,Airport,ACE,KNOX,BLOOMFIELD,NE,Public Use,42.579724,-97.673675,Yes
3684.0,BPI,MILEY MEMORIAL FIELD,Big Piney Marbleton Airport,Airport,ANM,SUBLETTE,BIG PINEY,WY,Public Use,42.582222,-110.108861,Yes
2735.0,2S7,CHILOQUIN STATE,Chiloquin State Airport,Airport,ANM,KLAMATH,CHILOQUIN,OR,Public Use,42.583192,-121.876126,Yes
1526.0,BVY,BEVERLY MUNI,Beverly Municipal Airport,Airport,ANE,ESSEX,BEVERLY,MA,Public Use,42.584141,-70.916144,Yes
1658.0,Z92,HARSENS ISLAND,Harsens Island Airport,Airport,AGL,ST CLAIR,HARSENS ISLAND,MI,Public Use,42.589417,-82.575667,Yes
1553.0,0B5,TURNERS FALLS,Turners Falls Airport,Airport,ANE,FRANKLIN,MONTAGUE,MA,Public Use,42.591611,-72.523,Yes
2439.0,N03,CORTLAND COUNTY-CHASE FIELD,Cortland County-Chase Field Airport,Airport,AEA,CORTLAND,CORTLAND,NY,Public Use,42.592645,-76.214883,Yes
3582.0,ENW,KENOSHA RGNL,Kenosha Regional Airport,Airport,AGL,KENOSHA,KENOSHA,WI,Public Use,42.595694,-87.927806,Yes
1078.0,SLB,STORM LAKE MUNI,Storm Lake Municipal Airport,Airport,ACE,BUENA VISTA,STORM LAKE,IA,Public Use,42.597222,-95.240667,Yes
1099.0,U03,BUHL MUNI,Buhl Municipal Airport,Airport,ANM,TWIN FALLS,BUHL,ID,Public Use,42.597389,-114.800639,Yes
2261.0,0B4,HARTINGTON MUNI/ BUD BECKER FLD,Hartington Municipal Airport,Airport,ACE,CEDAR,HARTINGTON,NE,Public Use,42.603083,-97.2535,Yes
3597.0,EFT,MONROE MUNI,Monroe Municipal Airport,Airport,AGL,GREEN,MONROE,WI,Public Use,42.614901,-89.590403,Yes
3620.0,JVL,SOUTHERN WISCONSIN RGNL,Southern Wisconsin Regional Airport,Airport,AGL,ROCK,JANESVILLE,WI,Public Use,42.62025,-89.041556,Yes
1679.0,OZW,LIVINGSTON COUNTY SPENCER J. HARDY,Livingston County Airport,Airport,AGL,LIVINGSTON,HOWELL,MI,Public Use,42.629428,-83.982193,Yes
2476.0,PEO,PENN YAN,Penn Yan-Yates County Airport,Airport,AEA,YATES,PENN YAN,NY,Public Use,42.637083,-77.052861,Yes
1091.0,U78,ALLEN H TIGERT,Allen H Tigert Airport,Airport,ANM,CARIBOU,SODA SPRINGS,ID,Public Use,42.6485,-111.581806,Yes
1659.0,9D9,HASTINGS,Hastings Airport,Airport,AGL,BARRY,HASTINGS,MI,Public Use,42.663641,-85.346333,Yes
1698.0,PTK,OAKLAND COUNTY INTL,Oakland County Int'l Airport,Airport,AGL,OAKLAND,PONTIAC,MI,Public Use,42.665636,-83.420506,Yes
1057.0,OLZ,OELWEIN MUNI,Delwein Municipal Airport,Airport,ACE,FAYETTE,OELWEIN,IA,Public Use,42.680833,-91.974472,Yes
2264.0,4V6,HAY SPRINGS MUNI,Hay Springs Municipal Airport,Airport,ACE,SHERIDAN,HAY SPRINGS,NE,Public Use,42.682203,-102.701205,Yes
3555.0,BUU,BURLINGTON MUNI,Burlington Municipal Airport,Airport,AGL,RACINE,BURLINGTON,WI,Public Use,42.690717,-88.304683,Yes
2484.0,5B7,RENSSELAER COUNTY,Rensselaer County Airpark,Airport,AEA,RENSSELAER,TROY,NY,Public Use,42.691639,-73.579972,Yes
1532.0,AQW,HARRIMAN-AND-WEST,Harriman And West Airport,Airport,ANE,BERKSHIRE,NORTH ADAMS,MA,Public Use,42.69625,-73.170556,Yes
2454.0,4G2,HAMBURG INC,Hamburg Airport,Airport,AEA,ERIE,HAMBURG,NY,Public Use,42.700893,-78.914757,Yes
3623.0,C89,SYLVANIA,Sylvania Airport,Airport,AGL,RACINE,STURTEVANT,WI,Public Use,42.70325,-87.958972,Yes
3559.0,C74,CASSVILLE MUNI,Cassville Municipal Airport,Airport,AGL,GRANT,CASSVILLE,WI,Public Use,42.70416,-90.964572,Yes
3665.0,AFO,AFTON MUNI,Afton Municipal Airport,Airport,ANM,LINCOLN,AFTON,WY,Public Use,42.708778,-110.942167,Yes
1014.0,EAG,EAGLE GROVE MUNI,Eagle Grove Municipal Airport,Airport,ACE,WRIGHT,EAGLE GROVE,IA,Public Use,42.709917,-93.916111,Yes
1536.0,LWM,LAWRENCE MUNI,Lawrence Municipal Airport,Airport,ANE,ESSEX,LAWRENCE,MA,Public Use,42.717194,-71.123417,Yes
1686.0,65G,MAPLE GROVE,Maple Grove Airport,Airport,AGL,LIVINGSTON,FOWLERVILLE,MI,Public Use,42.717256,-84.06246,Yes
2773.0,22S,PAISLEY,Paisley Airport,Airport,ANM,LAKE,PAISLEY,OR,Public Use,42.717972,-120.562778,Yes
1687.0,76G,MARINE CITY,Marine City Airport,Airport,AGL,ST CLAIR,MARINE CITY,MI,Public Use,42.720866,-82.595747,Yes
1028.0,HPT,HAMPTON MUNI,Hampton Municipal Airport,Airport,ACE,FRANKLIN,HAMPTON,IA,Public Use,42.723694,-93.226333,Yes
1122.0,JER,JEROME COUNTY,Jerome County Airport,Airport,ANM,JEROME,JEROME,ID,Public Use,42.726694,-114.456639,Yes
1002.0,CKP,CHEROKEE COUNTY RGNL,Cherokee Municipal Airport,Airport,ACE,CHEROKEE,CHEROKEE,IA,Public Use,42.731222,-95.556083,Yes
1030.0,0K7,HUMBOLDT MUNI,Humboldt Municipal Airport,Airport,ACE,HUMBOLDT,HUMBOLDT,IA,Public Use,42.734861,-94.245472,Yes
2275.0,9V5,MODISETT,Modisett Airport,Airport,ACE,SHERIDAN,RUSHVILLE,NE,Public Use,42.736575,-102.44436,Yes
1003.0,CAV,CLARION MUNI,Clarion Municipal Airport,Airport,ACE,WRIGHT,CLARION,IA,Public Use,42.740472,-93.759056,Yes
2477.0,01G,PERRY-WARSAW,Perry-Warsaw Airport,Airport,AEA,WYOMING,PERRY,NY,Public Use,42.741347,-78.05211,Yes
1085.0,C25,WAVERLY MUNI,Waverly Municipal Airport,Airport,ACE,BREMER,WAVERLY,IA,Public Use,42.741953,-92.507935,Yes
2779.0,64S,PROSPECT STATE,Prospect State Airport,Airport,ANM,JACKSON,PROSPECT,OR,Public Use,42.742583,-122.488972,Yes
1731.0,BIV,WEST MICHIGAN RGNL,Tulip City Airport,Airport,AGL,ALLEGAN,HOLLAND,MI,Public Use,42.742778,-86.107833,Yes
1065.0,POH,POCAHONTAS MUNI,Pocahontas Municipal Airport,Airport,ACE,POCAHONTAS,POCAHONTAS,IA,Public Use,42.742889,-94.647361,Yes
2427.0,ALB,ALBANY INTL,Albany Int'l Airport,Airport,AEA,ALBANY,ALBANY,NY,Federalized/Commercial,42.749111,-73.801972,Yes
3682.0,LSK,LUSK MUNI,Lusk Municipal Airport,Airport,ANM,NIOBRARA,LUSK,WY,Public Use,42.753806,-104.404556,Yes
3581.0,RAC,JOHN H BATTEN,John H Batten Memorial Airport,Airport,AGL,RACINE,RACINE,WI,Public Use,42.761167,-87.813917,Yes
989.0,K98,ALLISON MUNI,Allison Municipal Airport,Airport,ACE,BUTLER,ALLISON,IA,Public Use,42.763865,-92.804361,Yes
2973.0,VMR,HAROLD DAVIDSON FIELD,Harold Davidson Field,Airport,AGL,CLAY,VERMILLION,SD,Public Use,42.765278,-96.93425,Yes
1042.0,LRJ,LE MARS MUNI,Le Mars Municipal Airport,Airport,ACE,PLYMOUTH,LE MARS,IA,Public Use,42.777944,-96.193694,Yes
1623.0,LAN,CAPITAL REGION INTL,Capital Region Int'l Airport,Airport,AGL,CLINTON,LANSING,MI,Federalized/Commercial,42.778639,-84.586194,Yes
2298.0,ASH,BOIRE FIELD,Boire Field Airport,Airport,ANE,HILLSBOROUGH,NASHUA,NH,Public Use,42.78175,-71.514778,Yes
1712.0,D98,ROMEO STATE,Romeo Airport,Airport,AGL,MACOMB,ROMEO,MI,Public Use,42.796334,-82.97426,Yes
3670.0,DGW,CONVERSE COUNTY,Converse County Airport,Airport,ANM,CONVERSE,DOUGLAS,WY,Public Use,42.797194,-105.385833,Yes
1092.0,U01,AMERICAN FALLS,American Falls Airport,Airport,ANM,POWER,AMERICAN FALLS,ID,Public Use,42.797317,-112.825187,Yes
3690.0,PNA,RALPH WENZ FIELD,Ralph Wenz Field,Airport,ANM,SUBLETTE,PINEDALE,WY,Public Use,42.797389,-109.811028,Yes
2305.0,AFN,JAFFREY AIRPORT-SILVER RANCH,Jaffrey Airport-Silver Ranch,Airport,ANE,CHESHIRE,JAFFREY,NH,Public Use,42.805134,-72.003022,Yes
2259.0,GRN,GORDON MUNI,Gordon Municipal Airport,Airport,ACE,SHERIDAN,GORDON,NE,Public Use,42.805972,-102.17525,Yes
1709.0,9G2,PRICES,Price's Airport,Airport,AGL,GENESEE,LINDEN,MI,Public Use,42.807614,-83.769469,Yes
3677.0,LND,HUNT FIELD,Hunt Field,Airport,ANM,FREMONT,LANDER,WY,Public Use,42.815583,-108.72825,Yes
2244.0,CDR,CHADRON MUNI,Chadron Municipal Airport,Airport,ACE,DAWES,CHADRON,NE,Public Use,42.837558,-103.095402,Yes
2455.0,VGC,HAMILTON MUNI,Hamilton Municipal Airport,Airport,AEA,MADISON,HAMILTON,NY,Public Use,42.843444,-75.561194,Yes
1016.0,I27,ELKADER,Elkader Municipal Airport,Airport,ACE,CLAYTON,ELKADER,IA,Public Use,42.84725,-91.382167,Yes
2488.0,SCH,SCHENECTADY COUNTY,Schenectady County Airport,Airport,AEA,SCHENECTADY,SCHENECTADY,NY,Public Use,42.852556,-73.928972,Yes
997.0,Y48,BELMOND MUNI,Belmond Municipal Airport,Airport,ACE,WRIGHT,BELMOND,IA,Public Use,42.852746,-93.594654,Yes
2274.0,VTN,MILLER FIELD,Miller Field,Airport,ACE,CHERRY,VALENTINE,NE,Public Use,42.856694,-100.548972,Yes
2732.0,5S6,CAPE BLANCO STATE,Cape Blanco State Airport,Airport,ANM,CURRY,SIXES,OR,Public Use,42.858028,-124.517806,Yes
3579.0,58C,JANA,Jana Airport,Airport,AGL,DANE,EDGERTON,WI,Public Use,42.872782,-89.075668,Yes
3001.0,Y03,SPRINGFIELD MUNI,Springfield Municipal Airport,Airport,AGL,BON HOMME,SPRINGFIELD,SD,Public Use,42.879998,-97.90118,Yes
1646.0,GRR,GERALD R. FORD INTL,Gerald R Ford Int'l Airport,Airport,AGL,KENT,GRAND RAPIDS,MI,Federalized/Commercial,42.880833,-85.522806,Yes
3602.0,88C,PALMYRA MUNI,Palmyra Municipal Airport,Airport,AGL,JEFFERSON,PALMYRA,WI,Public Use,42.883556,-88.597431,Yes
2446.0,0G7,FINGER LAKES RGNL,Fingerlakes Regional Airport,Airport,AEA,SENECA,SENECA FALLS,NY,Public Use,42.883565,-76.781232,Yes
3458.0,DDH,WILLIAM H. MORSE STATE,William H Morse State Airport,Airport,ANE,BENNINGTON,BENNINGTON,VT,Public Use,42.891194,-73.246083,Yes
2302.0,EEN,DILLANT-HOPKINS,Dillant-Hopkins Airport,Airport,ANE,CHESHIRE,KEENE,NH,Public Use,42.898389,-72.270778,Yes
2434.0,D38,CANANDAIGUA,Canandaigua Airport,Airport,AEA,ONTARIO,CANANDAIGUA,NY,Public Use,42.907181,-77.321631,Yes
3667.0,CPR,CASPER/NATRONA COUNTY INTL,Natrona County Int'l Airport,Airport,ANM,NATRONA,CASPER,WY,Federalized/Commercial,42.908,-106.464417,Yes
1140.0,PIH,POCATELLO RGNL,Pocatello Regional Airport,Airport,ANM,POWER,POCATELLO,ID,Public Use,42.909806,-112.595917,Yes
1722.0,PHN,ST CLAIR COUNTY INTL,St Clair County Int'l Airport,Airport,AGL,ST CLAIR,PORT HURON,MI,Public Use,42.910972,-82.528861,Yes
2490.0,6B9,SKANEATELES AERO DROME,Skaneateles Aero Dome,Airport,AEA,ONONDAGA,SKANEATELES,NY,Public Use,42.913956,-76.440769,Yes
2961.0,YKN,CHAN GURNEY MUNI,Chan Gurney Municipal Airport,Airport,AGL,YANKTON,YANKTON,SD,Public Use,42.916694,-97.385944,Yes
1116.0,GNG,GOODING MUNI,Gooding Municipal Airport,Airport,ANM,GOODING,GOODING,ID,Public Use,42.917167,-114.765167,Yes
1090.0,U36,ABERDEEN MUNI,Aberdeen Municipal Airport,Airport,ANM,BINGHAM,ABERDEEN,ID,Public Use,42.921111,-112.880833,Yes
2432.0,BQR,BUFFALO-LANCASTER RGNL,Buffalo Lancaster Airport,Airport,AEA,ERIE,LANCASTER,NY,Public Use,42.922044,-78.611942,Yes
3453.0,4V8,MOUNT SNOW,Mount Snow Airport,Airport,ANE,WINDHAM,WEST DOVER,VT,Public Use,42.927136,-72.865654,Yes
2308.0,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
1710.0,08C,RIVERVIEW,Riverview Airport,Airport,AGL,OTTAWA,JENISON,MI,Public Use,42.936723,-85.805753,Yes
1666.0,Y70,IONIA COUNTY,Ionia County Airport,Airport,AGL,IONIA,IONIA,MI,Public Use,42.937928,-85.060573,Yes
2431.0,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
1115.0,U89,GLENNS FERRY MUNI,Glenns Ferry Municipal Airport,Airport,ANM,ELMORE,GLENNS FERRY,ID,Public Use,42.943667,-115.330083,Yes
3575.0,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
1681.0,24C,LOWELL CITY,Lowell City Airport,Airport,AGL,KENT,LOWELL,MI,Public Use,42.95392,-85.343906,Yes
3574.0,61C,FORT ATKINSON MUNI,Fort Atkinson Municipal Airport,Airport,AGL,JEFFERSON,FORT ATKINSON,WI,Public Use,42.963203,-88.817628,Yes
1617.0,FNT,BISHOP INTL,Bishop Int'l Airport,Airport,AGL,GENESEE,FLINT,MI,Federalized/Commercial,42.965417,-83.743667,Yes
1096.0,1U0,BEAR TRAP,Bear Trap Airport,Airport,ANM,BLAINE,MINIDOKA,ID,Public Use,42.975333,-113.35075,Yes
1025.0,3Y2,GEORGE L SCOTT MUNI,Scott Municipal Airport,Airport,ACE,FAYETTE,WEST UNION,IA,Public Use,42.985083,-91.790611,Yes
1059.0,ORC,ORANGE CITY MUNI,Orange City Municipal Airport,Airport,ACE,SIOUX,ORANGE CITY,IA,Public Use,42.988889,-96.0625,Yes
1704.0,RNP,OWOSSO COMMUNITY,Owosso Community Airport,Airport,AGL,SHIAWASSEE,OWOSSO,MI,Public Use,42.992962,-84.138485,Yes
2768.0,16S,MYRTLE CREEK MUNI,Myrtle Creek Municipal Airport,Airport,ANM,DOUGLAS,MYRTLE CREEK,OR,Public Use,42.997261,-123.315347,Yes
2449.0,NY0,FULTON COUNTY,Fulton County Airport,Airport,AEA,FULTON,JOHNSTOWN,NY,Public Use,42.998194,-74.329556,Yes
3605.0,PDC,PRAIRIE DU CHIEN MUNI,Prairie Du Chien Municipal Airport,Airport,AGL,CRAWFORD,PRAIRIE DU CHIEN,WI,Public Use,43.019285,-91.123733,Yes
2426.0,9G3,AKRON,Akron Airport,Airport,AEA,ERIE,AKRON,NY,Public Use,43.021096,-78.482633,Yes
2450.0,GVQ,GENESEE COUNTY,Genesee County Airport,Airport,AEA,GENESEE,BATAVIA,NY,Public Use,43.03175,-78.169667,Yes
1049.0,7C3,MONONA MUNI,Monona Municipal Airport,Airport,ACE,CLAYTON,MONONA,IA,Public Use,43.033,-91.3465,Yes
1649.0,3GM,GRAND HAVEN MEMORIAL AIRPARK,Grand Haven Memorial Airport,Airport,AGL,OTTAWA,GRAND HAVEN,MI,Public Use,43.034056,-86.198167,Yes
3631.0,UES,WAUKESHA COUNTY,Waukesha Airport,Airport,AGL,WAUKESHA,WAUKESHA,WI,Public Use,43.041028,-88.237056,Yes
2487.0,5B2,SARATOGA COUNTY,Saratoga County Airport,Airport,AEA,SARATOGA,SARATOGA SPRINGS,NY,Public Use,43.050722,-73.861611,Yes
3004.0,AGZ,WAGNER MUNI,Wagner Municipal Airport,Airport,AGL,CHARLES MIX,WAGNER,SD,Public Use,43.064166,-98.296382,Yes
3692.0,RIW,RIVERTON RGNL,Riverton Regional Airport,Airport,ANM,FREMONT,RIVERTON,WY,Public Use,43.06425,-108.459833,Yes
1636.0,D95,DUPONT-LAPEER,Dupont Lapeer Airport,Airport,AGL,LAPEER,LAPEER,MI,Public Use,43.066482,-83.271541,Yes
1055.0,CCY,NORTHEAST IOWA RGNL,Charles City Municipal Airport,Airport,ACE,FLOYD,CHARLES CITY,IA,Public Use,43.072608,-92.610779,Yes
988.0,AXA,ALGONA MUNI,Algona Municipal Airport,Airport,ACE,KOSSUTH,ALGONA,IA,Public Use,43.077917,-94.271944,Yes
2313.0,PSM,PORTSMOUTH INTL AT PEASE,Pease Int'l Tradeport,Airport,ANE,ROCKINGHAM,PORTSMOUTH,NH,Public Use,43.077944,-70.823278,Yes
2503.0,B16,WHITFORDS,Whitford Airport,Airport,AEA,CAYUGA,WEEDSPORT,NY,Public Use,43.080276,-76.538376,Yes
2433.0,NY2,CAMILLUS,Camillus Airport,Airport,AEA,ONONDAGA,CAMILLUS,NY,Public Use,43.085278,-76.292722,Yes
2726.0,S05,BANDON STATE,Bandon State Airport,Airport,ANM,COOS,BANDON,OR,Public Use,43.086472,-124.407861,Yes
1053.0,1Y5,NEW HAMPTON MUNI,New Hampton Municipal Airport,Airport,ACE,CHICKASAW,NEW HAMPTON,IA,Public Use,43.087196,-92.343233,Yes
2720.0,R03,ALKALI LAKE STATE,Alkali Lake State Airport,Airport,ANM,LAKE,ALKALI LAKE,OR,Public Use,43.087373,-119.976073,Yes
3558.0,02C,CAPITOL,Capitol Drive Airport,Airport,AGL,WAUKESHA,BROOKFIELD,WI,Public Use,43.090222,-88.17816,Yes
1018.0,EGQ,EMMETSBURG MUNI,Emmetsburg Municipal Airport,Airport,ACE,PALO ALTO,EMMETSBURG,IA,Public Use,43.102056,-94.704528,Yes
2471.0,IAG,NIAGARA FALLS INTL,Niagara Falls Int'l Airport,Airport,AEA,NIAGARA,NIAGARA FALLS,NY,Federalized/Commercial,43.107557,-78.945841,Yes
3588.0,MWC,LAWRENCE J TIMMERMAN,Lawrence J Timmerman Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Public Use,43.110389,-88.034417,Yes
2496.0,SYR,SYRACUSE HANCOCK INTL,Syracuse Hancock Int'l Airport,Airport,AEA,ONONDAGA,SYRACUSE,NY,Federalized/Commercial,43.111194,-76.106306,Yes
1736.0,D20,YALE,Yale Airport,Airport,AGL,ST CLAIR,YALE,MI,Public Use,43.112526,-82.787429,Yes
3596.0,C29,MIDDLETON MUNI - MOREY FIELD,Middleton Municipal Airport,Airport,AGL,DANE,MIDDLETON,WI,Public Use,43.11427,-89.531534,Yes
2452.0,ROC,GREATER ROCHESTER INTL,Greater Rochester Int'l Airport,Airport,AEA,MONROE,ROCHESTER,NY,Federalized/Commercial,43.119142,-77.671869,Yes
2727.0,2S2,BEAVER MARSH STATE,Beaver Marsh State Airport,Airport,ANM,KLAMATH,BEAVER MARSH,OR,Public Use,43.127528,-121.808722,Yes
1133.0,U76,MOUNTAIN HOME MUNI,Mountain Home Municipal Airport,Airport,ANM,ELMORE,MOUNTAIN HOME,ID,Public Use,43.131611,-115.730567,Yes
3568.0,MSN,DANE COUNTY RGNL-TRUAX FIELD,Dane County Regional Airport,Airport,AGL,DANE,MADISON,WI,Federalized/Commercial,43.139879,-89.337504,Yes
1654.0,6D6,GREENVILLE MUNI,Greenville Municipal Airport,Airport,AGL,MONTCALM,GREENVILLE,MI,Public Use,43.142139,-85.253861,Yes
1047.0,MCW,MASON CITY MUNI,Mason City Municipal Airport,Airport,ACE,CERRO GORDO,MASON CITY,IA,Federalized/Commercial,43.157806,-93.33125,Yes
3552.0,OVS,BOSCOBEL,Boscobel Airport,Airport,AGL,GRANT,BOSCOBEL,WI,Public Use,43.160806,-90.673972,Yes
1076.0,SPW,SPENCER MUNI,Spencer Municipal Airport,Airport,ACE,CLAY,SPENCER,IA,Public Use,43.165639,-95.202806,Yes
2985.0,9V6,MARTIN MUNI,Martin Municipal Airport,Airport,AGL,BENNETT,MARTIN,SD,Public Use,43.165641,-101.712695,Yes
1695.0,MKG,MUSKEGON COUNTY,Muskegon County Airport,Airport,AGL,MUSKEGON,MUSKEGON,MI,Federalized/Commercial,43.167672,-86.235439,Yes
3630.0,RYV,WATERTOWN MUNI,Watertown Municipal Airport,Airport,AGL,JEFFERSON,WATERTOWN,WI,Public Use,43.169639,-88.723222,Yes
