,city,company,salary,summary,title
2935,New+York,ADMIN FOR CHILDREN'S SVCS,,"Two years as a City Research Scientist Level I can be substituted for the experience required in ""1"" and ""2"" above....",Director of Qualitative Review & Evaluation Unit
2936,New+York,Hospital for Special Surgery,,"Duties include training staff, data analysis, publishing reports, maintaining the instrument data base, communicating with outside vendors, trouble shooting,...",CSP Logistics Specialist
2937,New+York,New York Genome Center,,"Collaborate with bio-informatics scientists, users, and stakeholders to define requirements and specifications for data processing pipelines, analysis tools,...",Senior Software Engineer II
2938,New+York,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
2939,New+York,Lancer Insurance Company,,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,Data Scientist & Analytics Developer
2940,New+York,Chegg,,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s Writing Help product....","Sr. Data Scientist, Learning Services"
2941,New+York,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
2942,New+York,Chegg,,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s Writing Help product....","Sr. Data Scientist, Learning Services"
2943,New+York,"Regeneron Pharmaceuticals, Inc.",,"The SBA interfaces between Research Systems Analysts, Programmers, Data Architects, Scientists, and IT Project Managers to ensure that information technology...",Scientific Business Analyst
2944,New+York,General Assembly,,"Working as a developer or data scientist. Recently voted Fast Company’s #1 Most Innovative Company in Education and #28 Most Innovative Company in the world,...",R&D Manager
2945,New+York,Accenture,,"Understanding of analytics roles and responsibilities (e.g., data scientist). Data management skills....",Accenture Analytics- Analytics Products Sales Lead Senior Ma...
2946,New+York,Mount Sinai Health System,,Senior computer scientists with BS. Sinai Data Warehouse/Electronic Medical Record system for novel clinical insight....,Biomedical Software Developer - 847 - PATHOLOGY
2947,New+York,Analytic Recruiting,"$140,000 - $160,000 a year","Statisticians, research and lead purchase of desired software, introduce new technologies such as big data etc....",Director of Predictive Analytics (Statistician)
2948,New+York,BeenVerified,,"In this role, you will work closely with our developers, designers, marketers, and data scientists to help guide products from conception to launch....",Associate Product Manager
2949,New+York,Green Key Resources,"$175,000 - $215,000 a year",7+ years of relevant Data Governance experience. Contribute to the overall data governance strategy to ensure the meta data developed and composed supports the...,Data Analysis Specialist
2950,New+York,Selby Jennings,"$120,000 - $150,000 a year","Junior Medical Devices Equity Research Analyst – New York, NY A top financial services firm is looking to add an Equity Research Analyst with at least 2+",Junior Medical Devices Equity Research Analyst
2951,New+York,Amazon Retail LLC,,You should enjoy working closely with your peers in a group of very smart and talented engineers and scientists....,Sr. Product Manager - Forecasting
2952,New+York,Phaidon International,,VP Data Scientist. A top investment bank in New York City is looking for a VP-level Data Scientist to join their Data Science Division....,VP Data Scientist
2953,New+York,"AbilTo, Inc",,"Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...",Data Scientist
2954,New+York,Lancer Insurance Company,,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,Data Scientist & Analytics Developer
2955,New+York,Uber,,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,Data Scientist - Monitoring & Anomaly Detection Platform
2956,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
2957,Chicago,Allstate Insurance,,Manages data and data requests to improve the accuracy of our data and decisions made from data analysis. The Data Scientist family is accountable for using...,Senior Telematics Data Scientist
2958,Chicago,Sysmex,,Accurately represents facts and data and openly shares interpretation. We currently have a great opportunity available for a Technical Support Scientist I....,"Scientist I, Technical Support - Sysmex Inostics"
2959,Chicago,BMW Technology Corporation,,Carry out the research on context data intelligence that will impact the research communities around data and computing....,Machine Learning Researcher - BMW Technology Corporation
2960,Chicago,All-In Analytics,"$115,000 - $150,000 a year",This role will be responsible for leveraging analytics to train and evaluate models to gain insights to identify opportunities and solve business problems.,Machine Learning Data Scientist
2961,Chicago,Centro,,We are seeking a talented Data Scientist who can help transform the data created from these activities into actionable information....,Data Scientist
2962,Chicago,InContext Solutions,,Are you passionate about mining insights from large amounts of data? Your work will support new business development through the contribution and evaluation of...,Data Scientist
2963,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
2964,Chicago,Technocraft,,Data Scientist with Neural Network and AI:. NEED LOCAL US CITIZEN OR GREEN CARD ONLY (FACE TO FACE INTERVIEW)*....,Data Scientist (USC/GC only)
2965,Chicago,Chicago Cubs,,"Analytics, data, big data, analytical, analytic, data scientist. Intermediate to advanced programming skills enabling the individual to extract and manipulate...","Assistant Director, Advanced Analytics"
2966,Chicago,Amyx,,"Amyx is seeking to hire a Data Scientist in Chicago, IL. Seeking a Senior Data Scientist with experience and knowledge of analytics to solve large-scale,...",Data Scientist
2967,Chicago,Orbitz,,"SEM Data Scientist. Experienced dealing with big data. Experienced in data modeling, reporting and business intelligence....",SEM Data Scientist
2968,Chicago,Workbridge Associates,"$80,000 - $110,000 a year",Big data with Hadoop is a plus. A well-respected healthcare corporation that spun off of a major hospital and university is hiring for a Mid-Level Data...,Data Scientist
2969,Chicago,Allstate Insurance,, Manages data and data requests to improve the accuracy of our data and decisions made from data analysis. The Data Scientist family is accountable for using...,Senior Data Scientist
2970,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
2971,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
2972,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
2973,Chicago,Rise Interactive,,Duties of the Data Scientist include:. We’re looking for a Data Scientist to help us build out our personalized marketing and analytics platforms....,Data Scientist
2974,Chicago,VivaKi,,"The Data Scientist is self-motivated, detail-oriented and inquisitive individual with interest and experience in researching, developing, and implementing...",Data Scientist
2975,Chicago,OptionsHouse,,"As a Data Scientist, you should be experienced with and passionate about using data to drive strategy and product recommendations....",Data Scientist
2976,Chicago,Grubhub,,"Informal understanding of data structures and computational complexity. Mine experiment data for issues and unidentified wins, then automate and develop tooling...",Data Scientist
2977,Chicago,Raise Marketplace Inc.,,"Knowledge of data warehouse, data model design and implementation. Pull reports and model data from Raise’s customized BI platform and data warehouse....",Data Analyst
2978,Chicago,"Anthem, Inc.",,DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....,Data Scientist or Data Scientist Lead(Healthcare)-115937
2979,Chicago,"Aperture Group, LLC",,"As a Data Scientist, you should be experienced with and passionate about using data to drive strategy and product recommendations....",Data Scientist
2980,Chicago,"HarrisFields, N.A.",,"HFNA’s client, a multinational management and technology consulting firm headquartered in Chicago, Illinois, has an immediate need for a highly-skilled and...",Lead Data Scientist (16-034)
2981,Chicago,West Monroe Partners,,"HBase, Cassandra, Accumulo, Mongo, Neo4j, etc. Experience with ETL, data warehouse and reporting a plus Experience with data visualizations Experience with...",Lead Data Scientist
2982,Chicago,Teradata,,"As a Senior Data Scientist, you will:. Ideal Senior Data Scientist candidates have this additional experience:....","Think Big Senior Data Scientist, multiple cities (F)"
2983,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
2984,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
2985,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
2986,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
2987,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
2988,Chicago,Valence Health,,We are looking for bright and energetic individuals to fill a data scientist position in our Analytic Services department....,Data Scientist
2989,Chicago,Reed Elsevier,,"Experience processing large data sets 6. Research and design advanced scores, attributes, products and indexes through exploration of across a wide range of...",Sr Statistical Modeler
2990,Chicago,LexisNexis,,"Experience processing large data sets 6. Research and design advanced scores, attributes, products and indexes through exploration of across a wide range of...",Sr Statistical Modeler
2991,Chicago,Seeking Alpha Search International,"$110,000 - $200,000 a year","Working with data validation members and information technology professionals to determine model data integrity. Seeking Alpha Search International, Inc....",QUANTITATIVE MODEL VALIDATION ANALYST
2992,Chicago,MAKE Corporation,,"Develop data science expertise. Identifying opportunities to innovate on top of the CLS data, which promote skills in Data Analytics....",Data Scientist
2993,Chicago,Hillshire Brands,,"Product Development Scientist I - Aidells. This includes planning, executing experiments, analyzing data, reporting results....",Product Development Scientist I - Aidells
2994,Chicago,Hyatt,,At least 3 years of professional experience as a Data Scientist. The Data Scientist – Analytics will join a team that is on an upward trajectory to enhance...,Data Scientist – Analytics
2995,Chicago,KPMG,,"Five years of professional experience working as a Data Scientist. We are currently seeking a Data Scientist, to join our data analytics team in our Chicago...",Data Scientist
2996,Chicago,The Nerdery,,"Experience with Machine Learning algorithms, Data Mining techniques, Data Munging. About the Data Services Team....",Data Scientist: Chicago
2997,Chicago,Aon,,Fixed Income Research Analyst 2418312 Full-time IL-Chicago Consulting Group Description Aon Is Looking For A Fixed Income Research Analyst. As part of,Fixed Income Research Analyst
2998,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
2999,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3000,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3001,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3002,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3003,Chicago,Paul May and Associates,,Data Scientist will provide process execution leadership to support client projects. Take analytical objectives and define data requirements....,Data Scientist
3004,Chicago,Civis Analytics,,"With a specialization in unstructured data, this Data Scientist role will apply techniques from fields such as machine learning, applied statistics, natural...",Data Scientist - Unstructured Data
3005,Chicago,Uptake,,"As a Product Analyst for Data Platform, you’ll work closely with data scientists, engineers, and industry experts to design products that solve complex problems...",Product Analyst- Data Platforms
3006,Chicago,CCC Information Services Inc.,,"Director, Data Science. On the very left hand side, the data scientist takes any kind of data and structures it into clean and readable form....","Director, Data Science"
3007,Chicago,The McManness Group,,"Principal Statistical Analyst / Data Scientist. Chicago, IL ( *Please note that position will transfer to Nashville, TN in the fall of 2017*....",Principal Statistical Analyst / Data Scientist
3008,Chicago,Workbridge Associates,"$120,000 - $160,000 a year",A startup located right downtown that helps analyze consumer shopping trends and data is looking for a Senior Data Scientist to join a growing team....,Senior Data Scientist
3009,Chicago,Geneva Trading,,Geneva Trading is seeking an experienced Data Scientist for their Chicago location. Apply data analysis techniques along with real world trading experimentation...,Data Scientist
3010,Chicago,Hirewell,"$125,000 a year","Practical ability to visualize data, communicate about the data and utilize it effectively. You will be addressing challenging data science problems by...",Data Scientist
3011,Chicago,Capital One,,"Lead Data Scientist (Card Partnerships). Writing software to clean and investigate large, messy data sets of numerical and textual data....",Lead Data Scientist (Card Partnerships)
3012,Chicago,Deloitte,,"Experienceworking as a Data Scientist. Knowledgeof data, master data and metadata related standards, processes and technology....",Big Data Senior Consultant
3013,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3014,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3015,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3016,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3017,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3018,Chicago,BMO Financial Group,,"Data processing and reconciliation. Data warehousing, cubing, multi-dimensional analysis. Data flow analysis (ERDs, Mapping, Tracing, etc.)....",Data Analysis Auditor
3019,Chicago,National General Insurance,,"Strong analytical skills, especially in predictive modeling and data mining techniques. National General Insurance is looking for insurance professionals to...",Senior Predictive Modeling Analyst
3020,Chicago,"Anthem, Inc.",,"DATA SCIENTIST LEAD-Graph Analytics Located in Chicago, IL. We seek a Lead Data Scientist with experience in Graph Analytics to contribute to current and future...",Data Scientists Lead Deep Learning or Graph Analytics-117347
3021,Chicago,Direct Client,,Categorical Data Analysis. Statistical Analysis / Data Science (65%):. Principal Statistical Analyst / Data Scientist is the most technically advanced role in...,Principal Statistical Analyst / Data Scientist
3022,Chicago,The Nielsen Company,,"Or IRI syndicated data. Talented, creative scientists and researchers. Experience with attribution modeling, big data analytics and/or machine learning....",Research Statistician
3023,Chicago,Morningstar,,"You will work with an interdisciplinary team of data analysts, engineers, and data scientists that focus on Morningstar software products....",Big Data Engineer
3024,Chicago,Illinois Technology Association,,Collaborate with data scientists to design and develop processes to further business unit and company-wide data science initiatives on a common data platform....,GrubHub - Data Engineer
3025,Chicago,Workbridge Associates,"$140,000 - $180,000 a year",A brand new startup moving its headquarters right downtown is looking for a Lead Data Scientist to join their team....,Lead Data Scientist
3026,Chicago,Groupon,,"Data mining, machine learning, statistical analysis, modeling, and personalization technology development;...",Data Scientist - Groupon Getaways
3027,Chicago,Workbridge Associates,"$100,000 - $140,000 a year","Hadoop/Hive/Pig Big data Experience. A non-profit research and development organization in Des Plaines which develops, demonstrates, and licenses new energy...","Senior Data Scientist (Python, R) in Des Plaines"
3028,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3029,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3030,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3031,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3032,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3033,Chicago,The Nielsen Company,,"Work with Data Scientists to automate and implement advanced analytical models. Data Warehousing, ETL & BI tools....",Big Data / Cloud Engineer
3034,Chicago,CREhire.com,"$138,300 a year",Categorical Data Analysis. Statistical Analysis / Data Science:. Identifies and independently resolves data issues (such as missing values and invalid data)....,Principal Statistical Analyst / Data Scientist
3035,Chicago,Morningstar,,The Group: Morningstar’s Investment Management group consists of our investment advice and consulting businesses. Through our investment advisory subsidiaries,Quantitative Research Analyst
3036,Chicago,"Aperture Group, LLC",,"Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with...",Quantitative Analyst
3037,Chicago,NCSA Athletic Recruiting,,"Head of Data Science. You most likely have 5+ years of experience as a data scientist in a dynamic environment, but if you don’t you make up for it with an...",Senior Data Scientist
3038,Chicago,GE Transportation,,"Lead cross-functional teams across engineering, data scientists, diagnostic engineers, project and services external partners to formulate and execute the...",Asset Analytics Product Manager
3039,Chicago,Eyeview,,"In addition, the data scientist will also work with the data engineers and analytics team in creating and evolving a scalable predictive modeling platform for...","Data Scientist, Platform Optimization"
3040,Chicago,NJF Search,,"As such, the role involves developing novel machine learning techniques and applying them to seek patterns in large, dirty and noisy data sets....",Machine Learning Researcher
3041,Chicago,Precima,,Data Scientist will provide process execution leadership to support client projects. Take analytical objectives and define data requirements....,Senior Data Scientist
3042,Chicago,kCura Corporation,,"Our product, called Relativity , handles large volumes of data and helps corporations, law firms, and government agencies solve their own unique data problems....","Director, Business Analytics"
3043,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3044,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3045,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3046,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3047,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3048,Chicago,National Collegiate Scouting Association,,"Head of Data Science. You most likely have 5+ years of experience as a data scientist in a dynamic environment, but if you don’t you make up for it with an...",Senior Data Scientist
3049,Chicago,Deloitte,,"Experience working as a Data Scientist. Knowledge of data, master data andmetadata related standards, processes and technology....",Big Data Manager
3050,Chicago,Civis Analytics,,"With a specialization in natural language processing, this data scientist role will apply expertise in machine learning to the analysis of text datasets being...",Data Scientist - Natural Language Processing
3051,Chicago,Millward Brown,,"Data Science Consultant. We are looking for a data scientist with experience in marketing analytics, to join us with the title of Consultant/ Sr Consultant....",Sr. Data Science Consultant
3052,Chicago,Allstate Insurance,,Manages data and data requests to improve the accuracy of our data and decisions made from data analysis. The Data Scientist family is accountable for using...,Senior Telematics Data Scientist
3053,Chicago,Group One Trading,,"Evaluate the performance of existing and proposed algorithms, utilizing historical and live data. You will work closely with our trading, management, and...",Quantitative Data Analyst- New York
3054,Chicago,Analytic Recruiting,"$140,000 a year",Take analytical objectives and define data requirements. Analytics Firm seeking a Data Scientist to consult to clients and implement advanced statistical and...,Lead Data Scientist
3055,Chicago,Civis Analytics,,"Civis Analytics is a technology company full of data scientists and coders, yet fully understands the importance of strategic partnerships....",Manager of Strategic Alliances
3056,Chicago,Grubhub,,Collaborate with data scientists to design and develop processes to further business unit and company-wide data science initiatives on a common data platform....,Senior Data Engineer
3057,Chicago,LoyaltyOne,,Data Scientist will provide process execution leadership to support client projects. Take analytical objectives and define data requirements....,Senior Data Scientist
3058,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3059,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3060,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3061,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3062,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3063,Chicago,Jobspring Partners,"$100,000 - $120,000 a year","Data, data science, data engineer, linux, unix, AWS, python, Python analyst, analyst, R, R programing, ETL, Big data, Spark, SQL, Pentaho, Java, Scala, Data...",Data Scientist
3064,Chicago,Next Step Systems,,"Researcher / Data Scientist, Chicago, IL. Chicago IL Jobs, Researcher/Data Scientist, NoSQL, Scripting, Modeling Language, Quantitative Analysis, Chicago...",Researcher / Data Scientist
3065,Chicago,Smith Hanley Associates,"$80,000 - $100,000 a year","Statistical Analyst/Data Scientist. Extract, clean, and transform customer data for analysis and reporting....",Data Scientist
3066,Chicago,3coast,"$70,000 - $110,000 a year","Uses sensory data in new product development efforts, when appropriate. Demonstrates strong data evaluation skills with a working knowledge of statistics;...",Product Development Specialist - Food R&D
3067,Chicago,"Technical Options, Inc",,"The Quantitative Analyst will work closely with other team members, business users and IT colleagues to implement models for pricing and risk management of",Quantitative Analyst
3068,Chicago,Civis Analytics,,"With a specialization in statistics, this data scientist role will apply state-of-the-art statistical methods to our research as well as develop entirely new...",Data Scientist - Statistics
3069,Chicago,Smith Hanley Associates,"$150,000 - $200,000 a year",Experience working with syndicated data and POS data as well as providing BI solutions in a business environment....,(Sr.) Statistical Consultant
3070,Chicago,TreeHouse Foods,,Develops and recommends logical and actionable conclusions and recommendations through thorough understanding of the data....,Senior Sensory Scientist
3071,Chicago,Alliance Data,,Data Scientist will provide process execution leadership to support client projects. Take analytical objectives and define data requirements....,Sr. Data Scientist
3072,Chicago,Workbridge Associates,"$185,000 a year",They need someone with the experience to be hands-on with their data and analytical tools as well as manage and mentor a small team of more junior data...,"Manager of Data Science (Python, R)"
3073,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3074,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3075,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3076,Chicago,Sysmex,,Accurately represents facts and data and openly shares interpretation. We currently have a great opportunity available for a Technical Support Scientist I....,"Scientist I, Technical Support - Sysmex Inostics"
3077,Chicago,Allstate Insurance,, Manages data and data requests to improve the accuracy of our data and decisions made from data analysis. The Data Scientist family is accountable for using...,Senior Data Scientist
3078,Chicago,Plante Moran,,5 years of data analytics or data scientist experience in healthcare or health insurance. SENIOR MANAGER HEALTHCARE DATA ANALYTICS....,"Senior Manager, Healthcare Data Analytics"
3079,Chicago,Rush Street Gaming,,Partner with data scientists and software engineers to integrate actionable information into proprietary software and BI dashboards....,Data Analyst
3080,Chicago,Civis Analytics,,"Work with Applied Data Scientist Managers to derive clear, actionable, and timely insights from analyses....",Applied Data Scientist - Chicago
3081,Chicago,Celectiv,,"Ability to train, develop, and teach more junior data scientists. At celectiv we are looking to grow our data team and are looking to add a Lead Data Scientist...",Lead Data Scientist
3082,Chicago,United Airlines,,Senior Scientist - Enterprise Optimization. Knowledge of United/Industry data sources preferred. Now taking off:....,Senior Scientist - Enterprise Optimization
3083,Chicago,Staffgen Systems,,Experience in independent oversight/validation of data analysis and modeling projects. Predictive Modeler with consumer modeling experience*....,Predictive Modeler with Consumer Modeling
3084,Chicago,Metabyte Inc,,"Design experiments and testing schemes, analyze data, write protocols and reports and present results to a cross-functional team....",Scientist
3085,Chicago,Planet Pharma,,Candidate is responsible to provide Big Data related support predictive analytics team and team of data scientists....,Sr. Business Analyst
3086,Chicago,North shore Staffing Group,"$95,000 a year",Business Data Analyst – Mobile Devices to join their Data Sciences team. Works with data scientist and technology team to identify device-related parameters and...,Business Data Analyst
3087,Chicago,OptionsHouse,,"Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with...",Quantitative Analyst
3088,Chicago,Allstate Insurance,,Manages data and data requests to improve the accuracy of our data and decisions made from data analysis. The Data Scientist family is accountable for using...,Senior Telematics Data Scientist
3089,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3090,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3091,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3092,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3093,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3094,Chicago,Accenture,,"Understanding of analytics roles and responsibilities (e.g., data scientist). Data management skills....",Analytics Strategy & Transformation Manager(CPG/Retail)
3095,Chicago,The Boston Consulting Group,,"Data Visualization Specialists together with Data Engineers, Data Scientists, Scientific Modelers and Programmers as well Geospatial Analysts, are the core of...",Senior Knowledge Analyst - Data Visualization
3096,Chicago,OpenSky,,Collaborate with data scientists to design and develop processes to further business unit and company-wide data science initiatives on a common data platform....,Data Engineer (Chicago Office)
3097,Chicago,SAGE IT,,Collaborate with data scientists to design and develop processes to further business unit and company-wide data science initiatives on a common data platform....,Data Engineer
3098,Chicago,Illinois Technology Association,,"Architect data structures and processes for OLAP/OLTP data systems. Design/develop/maintain low latency, highly available data systems....",DRIVIN - Data Engineer
3099,Chicago,Accenture,,"Understanding of analytics roles and responsibilities (e.g., data scientist). Accenture has a team of more than 36,000 digital professionals including technical...",Products Analytics Sales & Offering Lead Senior Manager
3100,Chicago,Exponent,,"The Biomechanics, Vehicle Engineering, Human Factors, and Statistical and Data Sciences Practices comprise the Transportation Group within Exponents structure....",Manager/Senior Manager
3101,Chicago,Workbridge Associates,"$165,000 a year","A major healthcare insurance corporation has been building out a new Data Analytics team in their Chicago office, and they are looking to add a Principal Data...",Principal Data Scientist
3102,Chicago,Takeda Pharmaceuticals,,D esigns and implements advanced secondary data analysis methodologies that provide best practices in these areas....,Marketing Analytics Insights Manager
3103,Chicago,Huxley,$80 an hour,"This position will work with data scientists on data engineering and data architecture to build prototypes, refine existing prototypes, and ensure projections...",Senior Quant Developer
3104,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3105,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3106,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3107,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3108,Chicago,GE Transportation,,"Lead cross-functional teams across engineering, data scientists, diagnostic engineers, project and services external partners to formulate and execute the...",Energy Management Analytics Product Manager
3109,Chicago,Civis Analytics,,"Survey data, consumer data, public data, and client data. Leading agile technical delivery of data pipelines and core data assets....",Lead Data Engineer
3110,Chicago,Astellas Pharmaceuticals,,"Develop data mining and/or data modeling plans to support RWI projects and programs. Experience with processes and procedures in data management, data standards...","Associate Director, RWI Statistical Methodologist"
