Year,Artist,Track,Week,Rank
2000,"Price, Kelly",You Should've Told M,13 ,68
2000,"Price, Kelly",You Should've Told M,14 ,70
2000,"Price, Kelly",You Should've Told M,15 ,74
2000,"Price, Kelly",You Should've Told M,16 ,90
2000,"Price, Kelly",You Should've Told M,17 ,86
2000,"Price, Kelly",You Should've Told M,18 ,85
2000,"Price, Kelly",You Should've Told M,19 ,93
2000,"Price, Kelly",You Should've Told M,2 ,91
2000,"Price, Kelly",You Should've Told M,20 ,92
2000,"Price, Kelly",You Should've Told M,3 ,91
2000,"Price, Kelly",You Should've Told M,4 ,87
2000,"Price, Kelly",You Should've Told M,5 ,86
2000,"Price, Kelly",You Should've Told M,6 ,79
2000,"Price, Kelly",You Should've Told M,7 ,79
2000,"Price, Kelly",You Should've Told M,8 ,75
2000,"Price, Kelly",You Should've Told M,9 ,70
2000,Profyle,Liar,1 ,52
2000,Profyle,Liar,10 ,33
2000,Profyle,Liar,11 ,35
2000,Profyle,Liar,12 ,43
2000,Profyle,Liar,13 ,54
2000,Profyle,Liar,14 ,61
2000,Profyle,Liar,15 ,69
2000,Profyle,Liar,16 ,75
2000,Profyle,Liar,17 ,86
2000,Profyle,Liar,18 ,81
2000,Profyle,Liar,19 ,94
2000,Profyle,Liar,2 ,32
2000,Profyle,Liar,20 ,99
2000,Profyle,Liar,3 ,25
2000,Profyle,Liar,4 ,17
2000,Profyle,Liar,5 ,16
2000,Profyle,Liar,6 ,16
2000,Profyle,Liar,7 ,14
2000,Profyle,Liar,8 ,19
2000,Profyle,Liar,9 ,24
2000,Puff Daddy,Best Friend,1 ,65
2000,Puff Daddy,Best Friend,2 ,59
2000,Puff Daddy,Best Friend,3 ,62
2000,Puff Daddy,Best Friend,4 ,79
2000,Puff Daddy,Best Friend,5 ,99
2000,Q-Tip,Breathe And Stop,1 ,71
2000,Q-Tip,Breathe And Stop,2 ,71
2000,Q-Tip,Breathe And Stop,3 ,81
2000,Q-Tip,Breathe And Stop,4 ,82
2000,Q-Tip,Breathe And Stop,5 ,96
2000,R.E.M.,The Great Beyond,1 ,79
2000,R.E.M.,The Great Beyond,10 ,59
2000,R.E.M.,The Great Beyond,11 ,60
2000,R.E.M.,The Great Beyond,12 ,63
2000,R.E.M.,The Great Beyond,13 ,79
2000,R.E.M.,The Great Beyond,14 ,91
2000,R.E.M.,The Great Beyond,2 ,79
2000,R.E.M.,The Great Beyond,3 ,70
2000,R.E.M.,The Great Beyond,4 ,62
2000,R.E.M.,The Great Beyond,5 ,60
2000,R.E.M.,The Great Beyond,6 ,57
2000,R.E.M.,The Great Beyond,7 ,61
2000,R.E.M.,The Great Beyond,8 ,66
2000,R.E.M.,The Great Beyond,9 ,60
2000,Rascal Flatts,Prayin' For Daylight,1 ,87
2000,Rascal Flatts,Prayin' For Daylight,10 ,54
2000,Rascal Flatts,Prayin' For Daylight,11 ,49
2000,Rascal Flatts,Prayin' For Daylight,12 ,46
2000,Rascal Flatts,Prayin' For Daylight,13 ,46
2000,Rascal Flatts,Prayin' For Daylight,14 ,41
2000,Rascal Flatts,Prayin' For Daylight,15 ,38
2000,Rascal Flatts,Prayin' For Daylight,16 ,38
2000,Rascal Flatts,Prayin' For Daylight,17 ,47
2000,Rascal Flatts,Prayin' For Daylight,18 ,65
2000,Rascal Flatts,Prayin' For Daylight,19 ,72
2000,Rascal Flatts,Prayin' For Daylight,2 ,78
2000,Rascal Flatts,Prayin' For Daylight,20 ,77
2000,Rascal Flatts,Prayin' For Daylight,3 ,72
2000,Rascal Flatts,Prayin' For Daylight,4 ,68
2000,Rascal Flatts,Prayin' For Daylight,5 ,66
2000,Rascal Flatts,Prayin' For Daylight,6 ,64
2000,Rascal Flatts,Prayin' For Daylight,7 ,58
2000,Rascal Flatts,Prayin' For Daylight,8 ,58
2000,Rascal Flatts,Prayin' For Daylight,9 ,56
2000,"Raye, Collin",Couldn't Last A Mome,1 ,91
2000,"Raye, Collin",Couldn't Last A Mome,10 ,49
2000,"Raye, Collin",Couldn't Last A Mome,11 ,48
2000,"Raye, Collin",Couldn't Last A Mome,12 ,46
2000,"Raye, Collin",Couldn't Last A Mome,13 ,44
2000,"Raye, Collin",Couldn't Last A Mome,14 ,44
2000,"Raye, Collin",Couldn't Last A Mome,15 ,43
2000,"Raye, Collin",Couldn't Last A Mome,16 ,45
2000,"Raye, Collin",Couldn't Last A Mome,17 ,53
2000,"Raye, Collin",Couldn't Last A Mome,18 ,66
2000,"Raye, Collin",Couldn't Last A Mome,19 ,73
2000,"Raye, Collin",Couldn't Last A Mome,2 ,85
2000,"Raye, Collin",Couldn't Last A Mome,20 ,89
2000,"Raye, Collin",Couldn't Last A Mome,3 ,75
2000,"Raye, Collin",Couldn't Last A Mome,4 ,73
2000,"Raye, Collin",Couldn't Last A Mome,5 ,67
2000,"Raye, Collin",Couldn't Last A Mome,6 ,63
2000,"Raye, Collin",Couldn't Last A Mome,7 ,63
2000,"Raye, Collin",Couldn't Last A Mome,8 ,63
2000,"Raye, Collin",Couldn't Last A Mome,9 ,56
2000,Red Hot Chili Peppers,Californication,1 ,72
2000,Red Hot Chili Peppers,Californication,10 ,79
2000,Red Hot Chili Peppers,Californication,11 ,74
2000,Red Hot Chili Peppers,Californication,12 ,69
2000,Red Hot Chili Peppers,Californication,13 ,74
2000,Red Hot Chili Peppers,Californication,14 ,75
2000,Red Hot Chili Peppers,Californication,15 ,77
2000,Red Hot Chili Peppers,Californication,16 ,71
2000,Red Hot Chili Peppers,Californication,17 ,78
2000,Red Hot Chili Peppers,Californication,18 ,89
2000,Red Hot Chili Peppers,Californication,19 ,97
2000,Red Hot Chili Peppers,Californication,2 ,72
2000,Red Hot Chili Peppers,Californication,3 ,72
2000,Red Hot Chili Peppers,Californication,4 ,77
2000,Red Hot Chili Peppers,Californication,5 ,79
2000,Red Hot Chili Peppers,Californication,6 ,77
2000,Red Hot Chili Peppers,Californication,7 ,75
2000,Red Hot Chili Peppers,Californication,8 ,84
2000,Red Hot Chili Peppers,Californication,9 ,85
2000,Red Hot Chili Peppers,Otherside,1 ,80
2000,Red Hot Chili Peppers,Otherside,10 ,29
2000,Red Hot Chili Peppers,Otherside,11 ,29
2000,Red Hot Chili Peppers,Otherside,12 ,29
2000,Red Hot Chili Peppers,Otherside,13 ,29
2000,Red Hot Chili Peppers,Otherside,14 ,24
2000,Red Hot Chili Peppers,Otherside,15 ,18
2000,Red Hot Chili Peppers,Otherside,16 ,14
2000,Red Hot Chili Peppers,Otherside,17 ,15
2000,Red Hot Chili Peppers,Otherside,18 ,16
2000,Red Hot Chili Peppers,Otherside,19 ,19
2000,Red Hot Chili Peppers,Otherside,2 ,72
2000,Red Hot Chili Peppers,Otherside,20 ,22
2000,Red Hot Chili Peppers,Otherside,21 ,29
2000,Red Hot Chili Peppers,Otherside,22 ,45
2000,Red Hot Chili Peppers,Otherside,3 ,65
2000,Red Hot Chili Peppers,Otherside,4 ,52
2000,Red Hot Chili Peppers,Otherside,5 ,51
2000,Red Hot Chili Peppers,Otherside,6 ,49
2000,Red Hot Chili Peppers,Otherside,7 ,40
2000,Red Hot Chili Peppers,Otherside,8 ,37
2000,Red Hot Chili Peppers,Otherside,9 ,32
2000,"Rimes, LeAnn",Big Deal,1 ,71
2000,"Rimes, LeAnn",Big Deal,10 ,26
2000,"Rimes, LeAnn",Big Deal,11 ,26
2000,"Rimes, LeAnn",Big Deal,12 ,23
2000,"Rimes, LeAnn",Big Deal,13 ,30
2000,"Rimes, LeAnn",Big Deal,14 ,28
2000,"Rimes, LeAnn",Big Deal,15 ,27
2000,"Rimes, LeAnn",Big Deal,16 ,25
2000,"Rimes, LeAnn",Big Deal,17 ,31
2000,"Rimes, LeAnn",Big Deal,18 ,43
2000,"Rimes, LeAnn",Big Deal,19 ,56
2000,"Rimes, LeAnn",Big Deal,2 ,52
2000,"Rimes, LeAnn",Big Deal,20 ,70
2000,"Rimes, LeAnn",Big Deal,3 ,51
2000,"Rimes, LeAnn",Big Deal,4 ,51
2000,"Rimes, LeAnn",Big Deal,5 ,51
2000,"Rimes, LeAnn",Big Deal,6 ,48
2000,"Rimes, LeAnn",Big Deal,7 ,41
2000,"Rimes, LeAnn",Big Deal,8 ,37
2000,"Rimes, LeAnn",Big Deal,9 ,29
2000,"Rimes, LeAnn",Can't Fight The Moon,1 ,82
2000,"Rimes, LeAnn",Can't Fight The Moon,10 ,79
2000,"Rimes, LeAnn",Can't Fight The Moon,11 ,77
2000,"Rimes, LeAnn",Can't Fight The Moon,12 ,76
2000,"Rimes, LeAnn",Can't Fight The Moon,13 ,79
2000,"Rimes, LeAnn",Can't Fight The Moon,14 ,81
2000,"Rimes, LeAnn",Can't Fight The Moon,15 ,88
2000,"Rimes, LeAnn",Can't Fight The Moon,16 ,85
2000,"Rimes, LeAnn",Can't Fight The Moon,17 ,86
2000,"Rimes, LeAnn",Can't Fight The Moon,18 ,79
2000,"Rimes, LeAnn",Can't Fight The Moon,19 ,87
2000,"Rimes, LeAnn",Can't Fight The Moon,2 ,71
2000,"Rimes, LeAnn",Can't Fight The Moon,20 ,93
2000,"Rimes, LeAnn",Can't Fight The Moon,3 ,79
2000,"Rimes, LeAnn",Can't Fight The Moon,4 ,83
2000,"Rimes, LeAnn",Can't Fight The Moon,5 ,96
2000,"Rimes, LeAnn",Can't Fight The Moon,6 ,99
2000,"Rimes, LeAnn",Can't Fight The Moon,7 ,78
2000,"Rimes, LeAnn",Can't Fight The Moon,8 ,78
2000,"Rimes, LeAnn",Can't Fight The Moon,9 ,83
2000,"Rimes, LeAnn",I Need You,1 ,77
2000,"Rimes, LeAnn",I Need You,10 ,50
2000,"Rimes, LeAnn",I Need You,11 ,13
2000,"Rimes, LeAnn",I Need You,12 ,11
2000,"Rimes, LeAnn",I Need You,13 ,11
2000,"Rimes, LeAnn",I Need You,14 ,15
2000,"Rimes, LeAnn",I Need You,15 ,12
2000,"Rimes, LeAnn",I Need You,16 ,12
2000,"Rimes, LeAnn",I Need You,17 ,13
2000,"Rimes, LeAnn",I Need You,18 ,16
2000,"Rimes, LeAnn",I Need You,19 ,19
2000,"Rimes, LeAnn",I Need You,2 ,68
2000,"Rimes, LeAnn",I Need You,20 ,21
2000,"Rimes, LeAnn",I Need You,21 ,21
2000,"Rimes, LeAnn",I Need You,22 ,24
2000,"Rimes, LeAnn",I Need You,23 ,25
2000,"Rimes, LeAnn",I Need You,24 ,30
2000,"Rimes, LeAnn",I Need You,25 ,41
2000,"Rimes, LeAnn",I Need You,3 ,67
2000,"Rimes, LeAnn",I Need You,4 ,63
2000,"Rimes, LeAnn",I Need You,5 ,59
2000,"Rimes, LeAnn",I Need You,6 ,59
2000,"Rimes, LeAnn",I Need You,7 ,59
2000,"Rimes, LeAnn",I Need You,8 ,53
2000,"Rimes, LeAnn",I Need You,9 ,51
2000,"Rogers, Kenny",Buy Me A Rose,1 ,79
2000,"Rogers, Kenny",Buy Me A Rose,10 ,40
2000,"Rogers, Kenny",Buy Me A Rose,11 ,46
2000,"Rogers, Kenny",Buy Me A Rose,12 ,54
2000,"Rogers, Kenny",Buy Me A Rose,13 ,58
2000,"Rogers, Kenny",Buy Me A Rose,14 ,66
2000,"Rogers, Kenny",Buy Me A Rose,15 ,73
2000,"Rogers, Kenny",Buy Me A Rose,16 ,82
2000,"Rogers, Kenny",Buy Me A Rose,17 ,86
2000,"Rogers, Kenny",Buy Me A Rose,18 ,84
2000,"Rogers, Kenny",Buy Me A Rose,19 ,88
2000,"Rogers, Kenny",Buy Me A Rose,2 ,72
2000,"Rogers, Kenny",Buy Me A Rose,20 ,91
2000,"Rogers, Kenny",Buy Me A Rose,3 ,65
2000,"Rogers, Kenny",Buy Me A Rose,4 ,65
2000,"Rogers, Kenny",Buy Me A Rose,5 ,54
2000,"Rogers, Kenny",Buy Me A Rose,6 ,46
2000,"Rogers, Kenny",Buy Me A Rose,7 ,46
2000,"Rogers, Kenny",Buy Me A Rose,8 ,43
2000,"Rogers, Kenny",Buy Me A Rose,9 ,40
2000,Ruff Endz,No More,1 ,76
2000,Ruff Endz,No More,10 ,5
2000,Ruff Endz,No More,11 ,8
2000,Ruff Endz,No More,12 ,8
2000,Ruff Endz,No More,13 ,10
2000,Ruff Endz,No More,14 ,12
2000,Ruff Endz,No More,15 ,14
2000,Ruff Endz,No More,16 ,15
2000,Ruff Endz,No More,17 ,19
2000,Ruff Endz,No More,18 ,23
2000,Ruff Endz,No More,19 ,21
2000,Ruff Endz,No More,2 ,38
2000,Ruff Endz,No More,20 ,18
2000,Ruff Endz,No More,21 ,19
2000,Ruff Endz,No More,22 ,22
2000,Ruff Endz,No More,23 ,23
2000,Ruff Endz,No More,24 ,24
2000,Ruff Endz,No More,25 ,33
2000,Ruff Endz,No More,26 ,38
2000,Ruff Endz,No More,3 ,19
2000,Ruff Endz,No More,4 ,17
2000,Ruff Endz,No More,5 ,12
2000,Ruff Endz,No More,6 ,15
2000,Ruff Endz,No More,7 ,12
2000,Ruff Endz,No More,8 ,10
2000,Ruff Endz,No More,9 ,7
2000,Sammie,I Like It,1 ,85
2000,Sammie,I Like It,10 ,29
2000,Sammie,I Like It,11 ,29
2000,Sammie,I Like It,12 ,24
2000,Sammie,I Like It,13 ,36
2000,Sammie,I Like It,14 ,46
2000,Sammie,I Like It,15 ,52
2000,Sammie,I Like It,16 ,61
2000,Sammie,I Like It,17 ,83
2000,Sammie,I Like It,18 ,93
2000,Sammie,I Like It,19 ,91
2000,Sammie,I Like It,2 ,68
2000,Sammie,I Like It,20 ,89
2000,Sammie,I Like It,3 ,58
2000,Sammie,I Like It,4 ,44
2000,Sammie,I Like It,5 ,40
2000,Sammie,I Like It,6 ,33
2000,Sammie,I Like It,7 ,30
2000,Sammie,I Like It,8 ,29
2000,Sammie,I Like It,9 ,37
2000,Santana,"Maria, Maria",1 ,15
2000,Santana,"Maria, Maria",10 ,1
2000,Santana,"Maria, Maria",11 ,1
2000,Santana,"Maria, Maria",12 ,1
2000,Santana,"Maria, Maria",13 ,1
2000,Santana,"Maria, Maria",14 ,1
2000,Santana,"Maria, Maria",15 ,1
2000,Santana,"Maria, Maria",16 ,1
2000,Santana,"Maria, Maria",17 ,1
2000,Santana,"Maria, Maria",18 ,1
2000,Santana,"Maria, Maria",19 ,8
2000,Santana,"Maria, Maria",2 ,8
2000,Santana,"Maria, Maria",20 ,15
2000,Santana,"Maria, Maria",21 ,19
2000,Santana,"Maria, Maria",22 ,21
2000,Santana,"Maria, Maria",23 ,26
2000,Santana,"Maria, Maria",24 ,36
2000,Santana,"Maria, Maria",25 ,48
2000,Santana,"Maria, Maria",26 ,47
2000,Santana,"Maria, Maria",3 ,6
2000,Santana,"Maria, Maria",4 ,5
2000,Santana,"Maria, Maria",5 ,2
2000,Santana,"Maria, Maria",6 ,3
2000,Santana,"Maria, Maria",7 ,2
2000,Santana,"Maria, Maria",8 ,2
2000,Santana,"Maria, Maria",9 ,1
2000,Savage Garden,Crash And Burn,1 ,75
2000,Savage Garden,Crash And Burn,10 ,29
2000,Savage Garden,Crash And Burn,11 ,34
2000,Savage Garden,Crash And Burn,12 ,39
2000,Savage Garden,Crash And Burn,13 ,46
2000,Savage Garden,Crash And Burn,14 ,47
2000,Savage Garden,Crash And Burn,15 ,48
2000,Savage Garden,Crash And Burn,16 ,49
2000,Savage Garden,Crash And Burn,17 ,58
2000,Savage Garden,Crash And Burn,18 ,63
2000,Savage Garden,Crash And Burn,19 ,73
2000,Savage Garden,Crash And Burn,2 ,58
2000,Savage Garden,Crash And Burn,20 ,87
2000,Savage Garden,Crash And Burn,3 ,51
2000,Savage Garden,Crash And Burn,4 ,36
2000,Savage Garden,Crash And Burn,5 ,33
2000,Savage Garden,Crash And Burn,6 ,31
2000,Savage Garden,Crash And Burn,7 ,26
2000,Savage Garden,Crash And Burn,8 ,24
2000,Savage Garden,Crash And Burn,9 ,24
2000,Savage Garden,I Knew I Loved You,1 ,71
2000,Savage Garden,I Knew I Loved You,10 ,4
2000,Savage Garden,I Knew I Loved You,11 ,4
2000,Savage Garden,I Knew I Loved You,12 ,6
2000,Savage Garden,I Knew I Loved You,13 ,4
2000,Savage Garden,I Knew I Loved You,14 ,2
2000,Savage Garden,I Knew I Loved You,15 ,1
2000,Savage Garden,I Knew I Loved You,16 ,1
2000,Savage Garden,I Knew I Loved You,17 ,1
2000,Savage Garden,I Knew I Loved You,18 ,2
2000,Savage Garden,I Knew I Loved You,19 ,1
2000,Savage Garden,I Knew I Loved You,2 ,48
2000,Savage Garden,I Knew I Loved You,20 ,2
2000,Savage Garden,I Knew I Loved You,21 ,4
2000,Savage Garden,I Knew I Loved You,22 ,8
2000,Savage Garden,I Knew I Loved You,23 ,8
2000,Savage Garden,I Knew I Loved You,24 ,12
2000,Savage Garden,I Knew I Loved You,25 ,14
2000,Savage Garden,I Knew I Loved You,26 ,17
2000,Savage Garden,I Knew I Loved You,27 ,21
2000,Savage Garden,I Knew I Loved You,28 ,24
2000,Savage Garden,I Knew I Loved You,29 ,30
2000,Savage Garden,I Knew I Loved You,3 ,43
2000,Savage Garden,I Knew I Loved You,30 ,34
2000,Savage Garden,I Knew I Loved You,31 ,37
2000,Savage Garden,I Knew I Loved You,32 ,46
2000,Savage Garden,I Knew I Loved You,33 ,47
2000,Savage Garden,I Knew I Loved You,4 ,31
2000,Savage Garden,I Knew I Loved You,5 ,20
2000,Savage Garden,I Knew I Loved You,6 ,13
2000,Savage Garden,I Knew I Loved You,7 ,7
2000,Savage Garden,I Knew I Loved You,8 ,6
2000,Savage Garden,I Knew I Loved You,9 ,4
2000,SheDaisy,Deck The Halls,1 ,97
2000,SheDaisy,Deck The Halls,2 ,61
2000,SheDaisy,I Will.. But,1 ,78
2000,SheDaisy,I Will.. But,10 ,43
2000,SheDaisy,I Will.. But,11 ,44
2000,SheDaisy,I Will.. But,12 ,43
2000,SheDaisy,I Will.. But,13 ,52
2000,SheDaisy,I Will.. But,14 ,56
2000,SheDaisy,I Will.. But,15 ,70
2000,SheDaisy,I Will.. But,16 ,80
2000,SheDaisy,I Will.. But,17 ,86
2000,SheDaisy,I Will.. But,18 ,81
2000,SheDaisy,I Will.. But,19 ,85
2000,SheDaisy,I Will.. But,2 ,74
2000,SheDaisy,I Will.. But,20 ,87
2000,SheDaisy,I Will.. But,3 ,70
2000,SheDaisy,I Will.. But,4 ,61
2000,SheDaisy,I Will.. But,5 ,59
2000,SheDaisy,I Will.. But,6 ,52
2000,SheDaisy,I Will.. But,7 ,48
2000,SheDaisy,I Will.. But,8 ,47
2000,SheDaisy,I Will.. But,9 ,45
2000,SheDaisy,This Woman Needs,1 ,82
2000,SheDaisy,This Woman Needs,2 ,70
2000,SheDaisy,This Woman Needs,3 ,70
2000,SheDaisy,This Woman Needs,4 ,67
2000,SheDaisy,This Woman Needs,5 ,57
2000,SheDaisy,This Woman Needs,6 ,57
2000,SheDaisy,This Woman Needs,7 ,61
2000,SheDaisy,This Woman Needs,8 ,68
2000,SheDaisy,This Woman Needs,9 ,82
2000,"Sheist, Shade",Where I Wanna Be,1 ,96
2000,"Sheist, Shade",Where I Wanna Be,2 ,95
2000,"Sheist, Shade",Where I Wanna Be,3 ,99
2000,"Sheist, Shade",Where I Wanna Be,4 ,99
2000,"Sheist, Shade",Where I Wanna Be,5 ,100
2000,Shyne,Bad Boyz,1 ,94
2000,Shyne,Bad Boyz,10 ,78
2000,Shyne,Bad Boyz,11 ,74
2000,Shyne,Bad Boyz,12 ,81
2000,Shyne,Bad Boyz,13 ,88
2000,Shyne,Bad Boyz,14 ,96
2000,Shyne,Bad Boyz,15 ,100
2000,Shyne,Bad Boyz,2 ,87
2000,Shyne,Bad Boyz,3 ,90
2000,Shyne,Bad Boyz,4 ,90
2000,Shyne,Bad Boyz,5 ,82
2000,Shyne,Bad Boyz,6 ,67
2000,Shyne,Bad Boyz,7 ,61
2000,Shyne,Bad Boyz,8 ,57
2000,Shyne,Bad Boyz,9 ,71
2000,"Simpson, Jessica",I Think I'm In Love ,1 ,63
2000,"Simpson, Jessica",I Think I'm In Love ,10 ,27
2000,"Simpson, Jessica",I Think I'm In Love ,11 ,38
2000,"Simpson, Jessica",I Think I'm In Love ,12 ,38
2000,"Simpson, Jessica",I Think I'm In Love ,13 ,57
2000,"Simpson, Jessica",I Think I'm In Love ,14 ,74
2000,"Simpson, Jessica",I Think I'm In Love ,15 ,89
2000,"Simpson, Jessica",I Think I'm In Love ,16 ,96
2000,"Simpson, Jessica",I Think I'm In Love ,2 ,52
2000,"Simpson, Jessica",I Think I'm In Love ,3 ,44
2000,"Simpson, Jessica",I Think I'm In Love ,4 ,29
2000,"Simpson, Jessica",I Think I'm In Love ,5 ,25
2000,"Simpson, Jessica",I Think I'm In Love ,6 ,23
2000,"Simpson, Jessica",I Think I'm In Love ,7 ,21
2000,"Simpson, Jessica",I Think I'm In Love ,8 ,21
2000,"Simpson, Jessica",I Think I'm In Love ,9 ,21
2000,"Simpson, Jessica",Where You Are,1 ,73
2000,"Simpson, Jessica",Where You Are,2 ,66
2000,"Simpson, Jessica",Where You Are,3 ,62
2000,"Simpson, Jessica",Where You Are,4 ,62
2000,"Simpson, Jessica",Where You Are,5 ,76
2000,"Simpson, Jessica",Where You Are,6 ,93
2000,Sisqo,Got To Get It,1 ,92
2000,Sisqo,Got To Get It,10 ,40
2000,Sisqo,Got To Get It,11 ,43
2000,Sisqo,Got To Get It,12 ,51
2000,Sisqo,Got To Get It,13 ,50
2000,Sisqo,Got To Get It,14 ,57
2000,Sisqo,Got To Get It,15 ,63
2000,Sisqo,Got To Get It,16 ,64
2000,Sisqo,Got To Get It,17 ,68
2000,Sisqo,Got To Get It,18 ,82
2000,Sisqo,Got To Get It,19 ,88
2000,Sisqo,Got To Get It,2 ,76
2000,Sisqo,Got To Get It,20 ,95
2000,Sisqo,Got To Get It,3 ,73
2000,Sisqo,Got To Get It,4 ,58
2000,Sisqo,Got To Get It,5 ,48
2000,Sisqo,Got To Get It,6 ,48
2000,Sisqo,Got To Get It,7 ,48
2000,Sisqo,Got To Get It,8 ,48
2000,Sisqo,Got To Get It,9 ,49
2000,Sisqo,Incomplete,1 ,77
2000,Sisqo,Incomplete,10 ,2
2000,Sisqo,Incomplete,11 ,2
2000,Sisqo,Incomplete,12 ,4
2000,Sisqo,Incomplete,13 ,5
2000,Sisqo,Incomplete,14 ,5
2000,Sisqo,Incomplete,15 ,7
2000,Sisqo,Incomplete,16 ,8
2000,Sisqo,Incomplete,17 ,10
2000,Sisqo,Incomplete,18 ,10
2000,Sisqo,Incomplete,19 ,9
2000,Sisqo,Incomplete,2 ,66
2000,Sisqo,Incomplete,20 ,14
2000,Sisqo,Incomplete,21 ,17
2000,Sisqo,Incomplete,22 ,20
2000,Sisqo,Incomplete,23 ,25
2000,Sisqo,Incomplete,24 ,31
2000,Sisqo,Incomplete,25 ,32
2000,Sisqo,Incomplete,26 ,46
2000,Sisqo,Incomplete,3 ,61
2000,Sisqo,Incomplete,4 ,61
2000,Sisqo,Incomplete,5 ,61
2000,Sisqo,Incomplete,6 ,55
2000,Sisqo,Incomplete,7 ,2
2000,Sisqo,Incomplete,8 ,1
2000,Sisqo,Incomplete,9 ,1
2000,Sisqo,Thong Song,1 ,74
2000,Sisqo,Thong Song,10 ,10
2000,Sisqo,Thong Song,11 ,6
2000,Sisqo,Thong Song,12 ,6
2000,Sisqo,Thong Song,13 ,5
2000,Sisqo,Thong Song,14 ,4
2000,Sisqo,Thong Song,15 ,4
2000,Sisqo,Thong Song,16 ,4
2000,Sisqo,Thong Song,17 ,3
2000,Sisqo,Thong Song,18 ,3
2000,Sisqo,Thong Song,19 ,4
2000,Sisqo,Thong Song,2 ,63
2000,Sisqo,Thong Song,20 ,3
2000,Sisqo,Thong Song,21 ,7
2000,Sisqo,Thong Song,22 ,8
2000,Sisqo,Thong Song,23 ,13
2000,Sisqo,Thong Song,24 ,17
2000,Sisqo,Thong Song,25 ,24
2000,Sisqo,Thong Song,26 ,31
2000,Sisqo,Thong Song,27 ,43
2000,Sisqo,Thong Song,28 ,46
2000,Sisqo,Thong Song,3 ,35
2000,Sisqo,Thong Song,4 ,26
2000,Sisqo,Thong Song,5 ,26
2000,Sisqo,Thong Song,6 ,23
2000,Sisqo,Thong Song,7 ,20
2000,Sisqo,Thong Song,8 ,16
2000,Sisqo,Thong Song,9 ,13
2000,Sister Hazel,Change Your Mind,1 ,75
2000,Sister Hazel,Change Your Mind,10 ,78
2000,Sister Hazel,Change Your Mind,11 ,84
2000,Sister Hazel,Change Your Mind,12 ,87
2000,Sister Hazel,Change Your Mind,13 ,94
2000,Sister Hazel,Change Your Mind,14 ,91
2000,Sister Hazel,Change Your Mind,15 ,93
2000,Sister Hazel,Change Your Mind,16 ,95
2000,Sister Hazel,Change Your Mind,17 ,100
2000,Sister Hazel,Change Your Mind,18 ,98
2000,Sister Hazel,Change Your Mind,19 ,96
2000,Sister Hazel,Change Your Mind,2 ,67
2000,Sister Hazel,Change Your Mind,20 ,98
2000,Sister Hazel,Change Your Mind,3 ,66
2000,Sister Hazel,Change Your Mind,4 ,59
2000,Sister Hazel,Change Your Mind,5 ,63
2000,Sister Hazel,Change Your Mind,6 ,71
2000,Sister Hazel,Change Your Mind,7 ,78
2000,Sister Hazel,Change Your Mind,8 ,81
2000,Sister Hazel,Change Your Mind,9 ,78
2000,Smash Mouth,Then The Morning Com,1 ,83
2000,Smash Mouth,Then The Morning Com,10 ,14
2000,Smash Mouth,Then The Morning Com,11 ,16
2000,Smash Mouth,Then The Morning Com,12 ,15
2000,Smash Mouth,Then The Morning Com,13 ,12
2000,Smash Mouth,Then The Morning Com,14 ,11
2000,Smash Mouth,Then The Morning Com,15 ,13
2000,Smash Mouth,Then The Morning Com,16 ,17
2000,Smash Mouth,Then The Morning Com,17 ,20
2000,Smash Mouth,Then The Morning Com,18 ,23
2000,Smash Mouth,Then The Morning Com,19 ,24
2000,Smash Mouth,Then The Morning Com,2 ,59
2000,Smash Mouth,Then The Morning Com,20 ,25
2000,Smash Mouth,Then The Morning Com,21 ,27
2000,Smash Mouth,Then The Morning Com,22 ,31
2000,Smash Mouth,Then The Morning Com,23 ,33
2000,Smash Mouth,Then The Morning Com,24 ,35
2000,Smash Mouth,Then The Morning Com,25 ,41
2000,Smash Mouth,Then The Morning Com,26 ,48
2000,Smash Mouth,Then The Morning Com,3 ,56
2000,Smash Mouth,Then The Morning Com,4 ,46
2000,Smash Mouth,Then The Morning Com,5 ,27
2000,Smash Mouth,Then The Morning Com,6 ,23
2000,Smash Mouth,Then The Morning Com,7 ,19
2000,Smash Mouth,Then The Morning Com,8 ,16
2000,Smash Mouth,Then The Morning Com,9 ,14
2000,"Smith, Will",Freakin' It,1 ,99
2000,"Smith, Will",Freakin' It,2 ,99
2000,"Smith, Will",Freakin' It,3 ,99
2000,"Smith, Will",Freakin' It,4 ,99
2000,Son By Four,A Puro Dolor (Purest,1 ,80
2000,Son By Four,A Puro Dolor (Purest,10 ,60
2000,Son By Four,A Puro Dolor (Purest,11 ,48
2000,Son By Four,A Puro Dolor (Purest,12 ,48
2000,Son By Four,A Puro Dolor (Purest,13 ,48
2000,Son By Four,A Puro Dolor (Purest,14 ,43
2000,Son By Four,A Puro Dolor (Purest,15 ,35
2000,Son By Four,A Puro Dolor (Purest,16 ,32
2000,Son By Four,A Puro Dolor (Purest,17 ,30
2000,Son By Four,A Puro Dolor (Purest,18 ,32
2000,Son By Four,A Puro Dolor (Purest,19 ,37
2000,Son By Four,A Puro Dolor (Purest,2 ,80
2000,Son By Four,A Puro Dolor (Purest,20 ,26
2000,Son By Four,A Puro Dolor (Purest,21 ,31
2000,Son By Four,A Puro Dolor (Purest,22 ,28
